Libellé,2023,2022,2021,2020,2019,2018,2017,2016
immobilisations_incorporelles__fonds_commercial,0,0,0,0,0,0,50000,50000
immobilisations_corporelles,0,0,0,0,0,0,3366,2330
immobilisations_financieres,0,0,0,0,0,0,9000,9000
total_actif_immobilise,0,0,0,0,0,0,62366,61330
stock_marchandises,0,0,0,0,0,0,71887,33180
creances__clients_et_comptes_rattaches,0,0,0,0,0,0,29117,27260
creances__autres,0,0,0,0,0,0,2702,4136
disponibilites,0,0,0,0,0,0,19491,40201
caisse,0,0,0,0,0,0,11071,23752
charges_constatees_davance,0,0,0,0,0,0,0,402
total_actif_circulant__charges_constatees_davance,0,0,0,0,0,0,134268,128931
total_general_actif,0,0,0,0,0,0,196633,190260
capital_social_ou_individuel,0,0,0,0,0,0,8000,8000
reserve_legale,0,0,0,0,0,0,800,800
report_a_nouveau,0,0,0,0,0,0,32648,27372
resultat_de_lexercice,0,0,0,0,0,0,15974,5276
total_des_capitaux_propres__total_i,0,0,0,0,0,0,57422,41448
fournisseurs_et_comptes_rattaches,0,0,0,0,0,0,44945,52366
autres_dettes,0,0,0,0,0,0,94267,96446
total_des_dettes,0,0,0,0,0,0,139212,148812
total_general_passif,0,0,0,0,0,0,196633,190260
