Libellé,2023,2022,2021,2020,2019,2018,2017,2016
immobilisations_incorporelles__autres,0,0,0,0,476,656,836,0
immobilisations_financieres,0,0,0,0,0,0,972,0
total_actif_immobilise,0,0,0,0,21588,656,1808,0
stock_marchandises,0,0,0,0,11745,11232,16078,0
creances__clients_et_comptes_rattaches,0,0,0,0,1949,6439,10380,0
creances__autres,0,0,0,0,12312,3121,223,0
disponibilites,0,0,0,0,0,0,330,0
charges_constatees_davance,0,0,0,0,0,3041,270,0
total_actif_circulant__charges_constatees_davance,0,0,0,0,26006,23832,27282,0
total_general_actif,0,0,0,0,47594,24488,29090,0
capital_social_ou_individuel,0,0,0,0,1000,1000,1000,0
resultat_de_lexercice,0,0,0,0,-357,40,2662,0
total_des_capitaux_propres__total_i,0,0,0,0,843,3701,3662,0
fournisseurs_et_comptes_rattaches,0,0,0,0,0,1121,2892,0
autres_dettes_dont_comptes_courant_dassocies_de_lexercice_n,0,0,0,0,0,0,0,0
autres_dettes,0,0,0,0,43728,18230,22536,0
total_des_dettes,0,0,0,0,46750,20787,25428,0
total_general_passif,0,0,0,0,47594,24488,29090,0
immobilisations_incorporelles__fonds_commercial,0,0,0,0,21112,0,0,0
reserve_legale,0,0,0,0,200,200,0,0
autres_reserves,0,0,0,0,0,2462,0,0
emprunts_et_dettes_assimilees,0,0,0,0,3022,1436,0,0
